VISION_EMBED step=layout_setup_begin
Loading weights:   0%|          | 0/858 [00:00<?, ?it/s]Loading weights:  61%|██████    | 523/858 [00:00<00:00, 5226.30it/s]Loading weights: 100%|██████████| 858/858 [00:00<00:00, 5229.65it/s]
VISION_EMBED step=layout_page position=1/7 source_index=8 image=page-0a262e27-b24d-4429-9b21-90563d4fada7.png
VISION_EMBED step=capture_crop position=55/106 image=page-f9583127-1277-4424-be9d-35430e0aedd6.png block=8
VISION_EMBED step=capture_crop position=56/106 image=page-f9583127-1277-4424-be9d-35430e0aedd6.png block=9
VISION_EMBED step=capture_crop position=57/106 image=page-f9583127-1277-4424-be9d-35430e0aedd6.png block=10
VISION_EMBED step=capture_crop position=58/106 image=page-f9583127-1277-4424-be9d-35430e0aedd6.png block=11
VISION_EMBED step=capture_crop position=59/106 image=page-f9583127-1277-4424-be9d-35430e0aedd6.png block=12
VISION_EMBED step=capture_crop position=60/106 image=page-f9583127-1277-4424-be9d-35430e0aedd6.png block=13
VISION_EMBED step=capture_crop position=61/106 image=page-f9583127-1277-4424-be9d-35430e0aedd6.png block=14
VISION_EMBED step=capture_crop position=62/106 image=page-f9583127-1277-4424-be9d-35430e0aedd6.png block=15
VISION_EMBED step=capture_crop position=63/106 image=page-f9583127-1277-4424-be9d-35430e0aedd6.png block=16
VISION_EMBED step=capture_crop position=64/106 image=page-f9583127-1277-4424-be9d-35430e0aedd6.png block=17
VISION_EMBED step=capture_crop position=65/106 image=page-573c437e-c309-4483-a038-ef2f440b104a.png block=0
VISION_EMBED step=capture_crop position=66/106 image=page-573c437e-c309-4483-a038-ef2f440b104a.png block=1
VISION_EMBED step=capture_crop position=67/106 image=page-573c437e-c309-4483-a038-ef2f440b104a.png block=2
VISION_EMBED step=capture_crop position=68/106 image=page-573c437e-c309-4483-a038-ef2f440b104a.png block=3
VISION_EMBED step=capture_crop position=69/106 image=page-573c437e-c309-4483-a038-ef2f440b104a.png block=4
VISION_EMBED step=capture_crop position=70/106 image=page-573c437e-c309-4483-a038-ef2f440b104a.png block=5
VISION_EMBED step=capture_crop position=71/106 image=page-573c437e-c309-4483-a038-ef2f440b104a.png block=6
VISION_EMBED step=capture_crop position=72/106 image=page-573c437e-c309-4483-a038-ef2f440b104a.png block=7
VISION_EMBED step=capture_crop position=73/106 image=page-573c437e-c309-4483-a038-ef2f440b104a.png block=8
VISION_EMBED step=capture_crop position=74/106 image=page-062fc21c-6b9c-40be-8d0e-7a617509a9bc.png block=0
VISION_EMBED step=capture_crop position=75/106 image=page-062fc21c-6b9c-40be-8d0e-7a617509a9bc.png block=1
VISION_EMBED step=capture_crop position=76/106 image=page-062fc21c-6b9c-40be-8d0e-7a617509a9bc.png block=2
VISION_EMBED step=capture_crop position=77/106 image=page-062fc21c-6b9c-40be-8d0e-7a617509a9bc.png block=3
VISION_EMBED step=capture_crop position=78/106 image=page-062fc21c-6b9c-40be-8d0e-7a617509a9bc.png block=4
VISION_EMBED step=capture_crop position=79/106 image=page-062fc21c-6b9c-40be-8d0e-7a617509a9bc.png block=5
VISION_EMBED step=capture_crop position=80/106 image=page-062fc21c-6b9c-40be-8d0e-7a617509a9bc.png block=6
VISION_EMBED step=capture_crop position=81/106 image=page-062fc21c-6b9c-40be-8d0e-7a617509a9bc.png block=7
VISION_EMBED step=capture_crop position=82/106 image=page-062fc21c-6b9c-40be-8d0e-7a617509a9bc.png block=8
VISION_EMBED step=capture_crop position=83/106 image=page-062fc21c-6b9c-40be-8d0e-7a617509a9bc.png block=9
VISION_EMBED step=capture_crop position=84/106 image=page-062fc21c-6b9c-40be-8d0e-7a617509a9bc.png block=10
VISION_EMBED step=capture_crop position=85/106 image=page-52875b3d-f4dc-44c2-a9bb-514b0763833d.png block=0
VISION_EMBED step=capture_crop position=86/106 image=page-52875b3d-f4dc-44c2-a9bb-514b0763833d.png block=1
VISION_EMBED step=capture_crop position=87/106 image=page-52875b3d-f4dc-44c2-a9bb-514b0763833d.png block=2
VISION_EMBED step=capture_crop position=88/106 image=page-52875b3d-f4dc-44c2-a9bb-514b0763833d.png block=3
VISION_EMBED step=capture_crop position=89/106 image=page-52875b3d-f4dc-44c2-a9bb-514b0763833d.png block=4
VISION_EMBED step=capture_crop position=90/106 image=page-52875b3d-f4dc-44c2-a9bb-514b0763833d.png block=5
VISION_EMBED step=capture_crop position=91/106 image=page-52875b3d-f4dc-44c2-a9bb-514b0763833d.png block=6
VISION_EMBED step=capture_crop position=92/106 image=page-52875b3d-f4dc-44c2-a9bb-514b0763833d.png block=7
VISION_EMBED step=capture_crop position=93/106 image=page-52875b3d-f4dc-44c2-a9bb-514b0763833d.png block=8
VISION_EMBED step=capture_crop position=94/106 image=page-52875b3d-f4dc-44c2-a9bb-514b0763833d.png block=9
VISION_EMBED step=capture_crop position=95/106 image=page-52875b3d-f4dc-44c2-a9bb-514b0763833d.png block=10
VISION_EMBED step=capture_crop position=96/106 image=page-52875b3d-f4dc-44c2-a9bb-514b0763833d.png block=11
VISION_EMBED step=capture_crop position=97/106 image=page-cdd33cf6-76ce-42bb-a99c-342c861afed0.png block=0
VISION_EMBED step=capture_crop position=98/106 image=page-cdd33cf6-76ce-42bb-a99c-342c861afed0.png block=1
VISION_EMBED step=capture_crop position=99/106 image=page-cdd33cf6-76ce-42bb-a99c-342c861afed0.png block=2
VISION_EMBED step=capture_crop position=100/106 image=page-cdd33cf6-76ce-42bb-a99c-342c861afed0.png block=3
VISION_EMBED step=capture_crop position=101/106 image=page-cdd33cf6-76ce-42bb-a99c-342c861afed0.png block=4
VISION_EMBED step=capture_crop position=102/106 image=page-cdd33cf6-76ce-42bb-a99c-342c861afed0.png block=5
VISION_EMBED step=capture_crop position=103/106 image=page-cdd33cf6-76ce-42bb-a99c-342c861afed0.png block=6
VISION_EMBED step=capture_crop position=104/106 image=page-cdd33cf6-76ce-42bb-a99c-342c861afed0.png block=7
VISION_EMBED step=capture_crop position=105/106 image=page-cdd33cf6-76ce-42bb-a99c-342c861afed0.png block=8
VISION_EMBED step=capture_crop position=106/106 image=page-cdd33cf6-76ce-42bb-a99c-342c861afed0.png block=9
VISION_EMBED status=PASS mode=corpus elapsed_s=57.313 output=/workspace/repos/paddle_ocr_vl_npu/tmp/09_persistent_page_engine/910b_phase46_vision_embedding_corpus_8e5c16d/output
