Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
2,2,9,6,Scatter_1,Scatter,static,AI_VECTOR_CORE,1784812023717077.705	,5.420,0.130000,32,0,NO,"""16,2,1024,128;16;16,2,1,128""",FLOAT16;INT64;FLOAT16,NCHW;NCHW;NCHW,"""16,2,1024,128""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.712,156195,0.008,0.003,0.146,0.054,0.187,0.069,0.216,0.08,0.22,0.000
2,2,10,6,BroadcastTo_1,BroadcastTo,static,AI_VECTOR_CORE,1784812023717083.165	,7.440,0.080000,48,0,NO,"""1,1,64,1;4""",FLOAT;INT64,NCHW;NCHW,"""3,16,64,1""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.595,310647,0.008,0.002,0.117,0.033,0.117,0.033,0.125,0.035,0.303,0.000
2,2,11,6,Mul,Mul,static,AI_VECTOR_CORE,1784812023717090.625	,7.220,0.000000,48,0,NO,"""3,16,64,1;3,16,1,1""",FLOAT;FLOAT,NCHW;NCHW,"""3,16,64,1""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.661,316295,0.042,0.011,0.137,0.037,0.112,0.031,0.33,0.09,0.208,0.000
2,2,12,6,ConcatV2,ConcatV2D,static,AI_VECTOR_CORE,1784812023717097.865	,4.000,0.030000,1,0,NO,"""3,16,1,64;3,16,1,64""",FLOAT;FLOAT,NCHW;NCHW,"""3,16,1,128""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.525,6345,2.77,0.786,0.194,0.055,0.198,0.056,0.211,0.06,0.167,0.000
2,2,13,6,Cos,Cos,static,AI_VECTOR_CORE,1784812023717101.905	,3.160,0.250000,6,0,NO,"""3,16,1,128""",FLOAT,NCHW,"""3,16,1,128""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.104,22719,0.989,0.47,0.145,0.069,0.13,0.062,0.144,0.068,0.194,0.000
2,2,14,6,Mul_1Cast_5,Mul,static,AI_VECTOR_CORE,1784812023717105.085	,2.200,0.000000,6,0,NO,"""3,16,1,128;""",FLOAT;FLOAT,NCHW;NCHW,"""3,16,1,128""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.133,12234,0.047,0.042,0.129,0.114,0.182,0.16,0.133,0.117,0.21,0.000
2,2,15,6,Sin,Sin,static,AI_VECTOR_CORE,1784812023717107.305	,3.040,0.050000,6,0,NO,"""3,16,1,128""",FLOAT,NCHW,"""3,16,1,128""",FLOAT,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.017,21779,0.932,0.462,0.173,0.086,0.124,0.061,0.14,0.069,0.202,0.000
2,2,16,6,Mul_2Cast_6,Mul,static,AI_VECTOR_CORE,1784812023717110.365	,1.720,0.000000,6,0,NO,"""3,16,1,128;""",FLOAT;FLOAT,NCHW;NCHW,"""3,16,1,128""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953,10296,0.047,0.049,0.134,0.14,0.13,0.136,0.171,0.179,0.194,0.000
2,2,17,6,SplitV,SplitVD,static,AI_VECTOR_CORE,1784812023717112.105	,3.920,0.030000,1,0,NO,"""3,16,1,128""",FLOAT16,NCHW,"""3,16,1,16;3,16,1,24;3,16,1,24;3,16,1,16;3,16,1,24;3,16,1,24""",FLOAT16;FLOAT16;FLOAT16;FLOAT16;FLOAT16;FLOAT16,NCHW;NCHW;NCHW;NCHW;NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.397,6114,2.234,0.658,0.327,0.096,0.143,0.042,0.789,0.232,0.164,0.000
2,2,18,6,GatherV2_1,GatherV2,static,AI_VECTOR_CORE,1784812023717116.045	,1.260,0.080000,1,0,NO,"""3,16,1,16;;1""",FLOAT16;INT64;INT64,NCHW;NCHW;NCHW,"""16,1,16""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.742,1336,0.057,0.077,0.153,0.206,0.197,0.265,0.112,0.15,0.182,0.000
2,2,19,6,GatherV2_4,GatherV2,static,AI_VECTOR_CORE,1784812023717117.345	,1.120,0.000000,1,0,NO,"""3,16,1,16;;1""",FLOAT16;INT64;INT64,NCHW;NCHW;NCHW,"""16,1,16""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594,1069,0.057,0.096,0.189,0.319,0.11,0.185,0.116,0.196,0.182,0.000
2,2,20,6,GatherV2_2,GatherV2,static,AI_VECTOR_CORE,1784812023717118.485	,1.320,0.130000,1,0,NO,"""3,16,1,24;;1""",FLOAT16;INT64;INT64,NCHW;NCHW;NCHW,"""16,1,24""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.758,1364,0.058,0.076,0.153,0.202,0.201,0.265,0.116,0.152,0.182,0.000
2,2,21,6,GatherV2_3,GatherV2,static,AI_VECTOR_CORE,1784812023717119.825	,1.260,0.000000,1,0,NO,"""3,16,1,24;;1""",FLOAT16;INT64;INT64,NCHW;NCHW;NCHW,"""16,1,24""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.705,1269,0.058,0.082,0.189,0.268,0.207,0.293,0.124,0.176,0.182,0.000
2,2,22,6,GatherV2_5,GatherV2,static,AI_VECTOR_CORE,1784812023717121.105	,1.160,0.000000,1,0,NO,"""3,16,1,24;;1""",FLOAT16;INT64;INT64,NCHW;NCHW;NCHW,"""16,1,24""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.598,1077,0.058,0.097,0.164,0.274,0.116,0.193,0.118,0.197,0.182,0.000
2,2,23,6,GatherV2_6,GatherV2,static,AI_VECTOR_CORE,1784812023717122.305	,1.180,0.090000,1,0,NO,"""3,16,1,24;;1""",FLOAT16;INT64;INT64,NCHW;NCHW;NCHW,"""16,1,24""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652,1173,0.058,0.089,0.202,0.309,0.116,0.178,0.133,0.204,0.182,0.000
2,2,24,6,SplitV_1,SplitVD,static,AI_VECTOR_CORE,1784812023717123.505	,3.920,0.070000,1,0,NO,"""3,16,1,128""",FLOAT16,NCHW,"""3,16,1,16;3,16,1,24;3,16,1,24;3,16,1,16;3,16,1,24;3,16,1,24""",FLOAT16;FLOAT16;FLOAT16;FLOAT16;FLOAT16;FLOAT16,NCHW;NCHW;NCHW;NCHW;NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.354,6037,2.234,0.666,0.358,0.107,0.171,0.051,0.818,0.244,0.177,0.000
2,2,25,6,GatherV2_10,GatherV2,static,AI_VECTOR_CORE,1784812023717127.445	,1.180,0.080000,1,0,NO,"""3,16,1,16;;1""",FLOAT16;INT64;INT64,NCHW;NCHW;NCHW,"""16,1,16""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.634,1141,0.057,0.09,0.159,0.251,0.118,0.186,0.148,0.233,0.182,0.000
2,2,26,6,GatherV2_7,GatherV2,static,AI_VECTOR_CORE,1784812023717128.665	,1.120,0.070000,1,0,NO,"""3,16,1,16;;1""",FLOAT16;INT64;INT64,NCHW;NCHW;NCHW,"""16,1,16""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.635,1143,0.057,0.09,0.207,0.325,0.119,0.188,0.147,0.232,0.182,0.000
2,2,27,6,GatherV2_11,GatherV2,static,AI_VECTOR_CORE,1784812023717129.805	,1.080,0.000000,1,0,NO,"""3,16,1,24;;1""",FLOAT16;INT64;INT64,NCHW;NCHW;NCHW,"""16,1,24""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.592,1065,0.058,0.098,0.171,0.289,0.138,0.234,0.116,0.196,0.182,0.000
2,2,28,6,GatherV2_12,GatherV2,static,AI_VECTOR_CORE,1784812023717130.925	,1.140,0.170000,1,0,NO,"""3,16,1,24;;1""",FLOAT16;INT64;INT64,NCHW;NCHW;NCHW,"""16,1,24""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.637,1146,0.058,0.091,0.212,0.333,0.131,0.206,0.127,0.199,0.182,0.000
2,2,29,6,GatherV2_8,GatherV2,static,AI_VECTOR_CORE,1784812023717132.085	,1.120,0.000000,1,0,NO,"""3,16,1,24;;1""",FLOAT16;INT64;INT64,NCHW;NCHW;NCHW,"""16,1,24""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.599,1078,0.058,0.096,0.176,0.294,0.123,0.205,0.133,0.222,0.182,0.000
2,2,30,6,GatherV2_9,GatherV2,static,AI_VECTOR_CORE,1784812023717133.225	,1.180,0.130000,1,0,NO,"""3,16,1,24;;1""",FLOAT16;INT64;INT64,NCHW;NCHW;NCHW,"""16,1,24""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644,1159,0.058,0.09,0.194,0.302,0.123,0.192,0.14,0.217,0.182,0.000
2,2,31,6,ConcatV2_1,ConcatV2D,static,AI_VECTOR_CORE,1784812023717134.425	,3.760,0.070000,1,0,NO,"""16,1,16;16,1,24;16,1,24;16,1,16;16,1,24;16,1,24""",FLOAT16;FLOAT16;FLOAT16;FLOAT16;FLOAT16;FLOAT16,NCHW;NCHW;NCHW;NCHW;NCHW;NCHW,"""16,1,128""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,5814,2.363,0.732,0.293,0.091,0.125,0.039,0.345,0.107,0.181,0.000
2,2,32,6,ConcatV2_2,ConcatV2D,static,AI_VECTOR_CORE,1784812023717138.225	,3.640,0.000000,1,0,NO,"""16,1,16;16,1,24;16,1,24;16,1,16;16,1,24;16,1,24""",FLOAT16;FLOAT16;FLOAT16;FLOAT16;FLOAT16;FLOAT16,NCHW;NCHW;NCHW;NCHW;NCHW;NCHW,"""16,1,128""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.089,5561,2.363,0.765,0.253,0.082,0.129,0.042,0.334,0.108,0.175,0.000
2,2,33,6,ApplyRotaryPosEmb,ApplyRotaryPosEmb,static,AI_VECTOR_CORE,1784812023717141.885	,5.900,0.110000,16,0,NO,"""16,1,16,128;16,1,2,128;16,1,1,128;16,1,1,128""",FLOAT16;FLOAT16;FLOAT16;FLOAT16,NCHW;NCHW;NCHW;NCHW,"""16,1,16,128;16,1,2,128""",FLOAT16;FLOAT16,NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.199,120938,0.155,0.037,1.427,0.34,0.261,0.062,0.151,0.036,0.159,0.000
2,2,34,6,Scatter,Scatter,static,AI_VECTOR_CORE,1784812023717147.825	,3.820,0.000000,32,0,NO,"""16,2,1024,128;16;16,2,1,128""",FLOAT16;INT64;FLOAT16,NCHW;NCHW;NCHW,"""16,2,1024,128""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.513,87127,0.008,0.005,0.219,0.145,0.116,0.077,0.298,0.197,0.184,0.000
2,2,35,6,Greater,Greater,static,AI_VECTOR_CORE,1784812023717151.665	,6.940,0.180000,32,0,NO,"""1,1024;16,1""",INT64;INT64,NCHW;NCHW,"""16,1024""",BOOL,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.465,257171,1.217,0.273,0.313,0.07,0.13,0.029,0.17,0.038,0.179,0.000
2,2,36,6,IncreFlashAttention,IncreFlashAttention,static,MIX_AIC,1784812023717159.725	,34.680,1.060000,16,32,NO,"""16,16,1,128;16,2,1024,128;16,2,1024,128;16,1,1,1024""",FLOAT16;FLOAT16;FLOAT16;BOOL,NCHW;NCHW;NCHW;NCHW,"""16,16,1,128""",FLOAT16,NCHW,0,32.816,945090,2.151,0.066,21.17,0.645,5.393,0.164,15.9,0.485,6.224,0.19,0.03,30.153,1736837,1.419,0.047,5.887,0.195,0.567,0.019,0.906,0.03,0.111,63.083
2,2,37,6,MatMul_1,MatMul,static,AI_CORE,1784812023717195.105	,8.900,0.570000,22,0,NO,"""16,2048;1024,2048""",FLOAT16;FLOAT16,ND;ND,"""16,1024""",FLOAT16,ND,N/A,6.825,270279,0.493,0.072,0.195,0.029,1.189,0.174,4.505,0.66,0.195,0.029,0.195,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.297
2,2,38,6,InplaceAddRmsNorm,InplaceAddRmsNorm,static,AI_VECTOR_CORE,1784812023717204.025	,4.260,0.100000,16,0,NO,"""16,1,1024;16,1,1024;1024""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""16,1,1024;16,1,1;16,1,1024""",FLOAT16;FLOAT;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.737,78814,0.282,0.103,0.697,0.255,0.308,0.113,0.366,0.134,0.225,0.000
2,2,39,6,MatMul_2,MatMul,static,AI_CORE,1784812023717208.305	,9.480,0.000000,24,0,NO,"""16,1024;3072,1024""",FLOAT16;FLOAT16,ND;ND,"""16,3072""",FLOAT16,ND,N/A,7.628,329511,0.538,0.071,0.152,0.02,1.367,0.179,5.046,0.662,0.173,0.023,0.21,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.460
2,2,40,6,MatMul_3,MatMul,static,AI_CORE,1784812023717217.805	,8.060,0.020000,24,0,NO,"""16,1024;3072,1024""",FLOAT16;FLOAT16,ND;ND,"""16,3072""",FLOAT16,ND,N/A,6.138,265151,0.538,0.088,0.512,0.083,1.381,0.225,5.043,0.822,0.176,0.029,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.151
2,2,41,6,SwishMul_3,AutomaticBufferFusionOp,static,AI_VECTOR_CORE,1784812023717225.885	,8.200,0.190000,48,0,NO,"""16,1,3072;16,1,3072""",FLOAT16;FLOAT16,ND;ND,"""16,1,3072""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.862,420078,0.163,0.034,0.13,0.027,0.645,0.133,0.531,0.109,0.213,0.000
2,2,42,6,MatMul_4,MatMul,static,AI_CORE,1784812023717234.125	,10.900,0.000000,22,0,NO,"""16,3072;1024,3072""",FLOAT16;FLOAT16,ND;ND,"""16,1024""",FLOAT16,ND,N/A,8.684,343876,0.74,0.085,0.224,0.026,1.76,0.203,6.395,0.736,0.182,0.021,0.187,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.028
2,2,43,6,InplaceAddRmsNorm_1,InplaceAddRmsNorm,static,AI_VECTOR_CORE,1784812023717245.045	,3.820,0.100000,16,0,NO,"""16,1,1024;16,1,1024;1024""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""16,1,1024;16,1,1;16,1,1024""",FLOAT16;FLOAT;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142,61698,0.282,0.132,0.512,0.239,0.26,0.122,0.363,0.169,0.217,0.000
2,2,44,6,MatMul_5,MatMul,static,AI_CORE,1784812023717248.905	,8.660,0.180000,23,0,NO,"""16,1024;2560,1024""",FLOAT16;FLOAT16,ND;ND,"""16,2560""",FLOAT16,ND,N/A,7.012,290287,0.529,0.075,0.655,0.093,1.24,0.177,5.249,0.749,0.267,0.038,0.114,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.594
2,2,45,6,SplitV_3,SplitVD,static,AI_VECTOR_CORE,1784812023717257.585	,1.740,0.000000,1,0,NO,"""16,1,2560""",FLOAT16,ND,"""16,1,2048;16,1,256;16,1,256""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.199,2159,0.008,0.006,0.142,0.118,0.483,0.403,0.496,0.414,0.263,0.000
2,2,46,6,Scatter_3,Scatter,static,AI_VECTOR_CORE,1784812023717259.345	,3.020,0.010000,32,0,NO,"""16,2,1024,128;16;16,2,1,128""",FLOAT16;INT64;FLOAT16,NCHW;NCHW;NCHW,"""16,2,1024,128""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.572,90555,0.008,0.005,0.352,0.224,0.118,0.075,0.59,0.375,0.137,0.000
2,2,47,6,ApplyRotaryPosEmb_1,ApplyRotaryPosEmb,static,AI_VECTOR_CORE,1784812023717262.385	,6.300,0.230000,16,0,NO,"""16,1,16,128;16,1,2,128;16,1,1,128;16,1,1,128""",FLOAT16;FLOAT16;FLOAT16;FLOAT16,NCHW;NCHW;NCHW;NCHW,"""16,1,16,128;16,1,2,128""",FLOAT16;FLOAT16,NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.675,134639,0.153,0.033,1.926,0.412,0.362,0.077,0.146,0.031,0.144,0.000
2,2,48,6,Scatter_2,Scatter,static,AI_VECTOR_CORE,1784812023717268.705	,3.740,0.000000,32,0,NO,"""16,2,1024,128;16;16,2,1,128""",FLOAT16;INT64;FLOAT16,NCHW;NCHW;NCHW,"""16,2,1024,128""",FLOAT16,NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.842,106103,0.008,0.004,1.347,0.731,0.22,0.12,0.228,0.124,0.0,0.000
2,2,49,6,IncreFlashAttention_1,IncreFlashAttention,static,MIX_AIC,1784812023717273.685	,28.500,1.260000,16,32,NO,"""16,16,1,128;16,2,1024,128;16,2,1024,128;16,1,1,1024""",FLOAT16;FLOAT16;FLOAT16;BOOL,NCHW;NCHW;NCHW;NCHW,"""16,16,1,128""",FLOAT16,NCHW,0,26.619,766641,2.151,0.081,17.486,0.657,5.394,0.203,15.142,0.569,6.18,0.232,0.014,24.211,1394571,1.417,0.059,4.308,0.178,0.613,0.025,0.921,0.038,0.011,62.268
2,2,50,6,MatMul_6,MatMul,static,AI_CORE,1784812023717302.945	,7.980,0.750000,22,0,NO,"""16,2048;1024,2048""",FLOAT16;FLOAT16,ND;ND,"""16,1024""",FLOAT16,ND,N/A,5.931,234865,0.493,0.083,0.924,0.156,1.196,0.202,4.569,0.77,0.181,0.03,0.018,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.129
2,2,51,6,InplaceAddRmsNorm_2,InplaceAddRmsNorm,static,AI_VECTOR_CORE,1784812023717310.945	,2.800,0.020000,16,0,NO,"""16,1,1024;16,1,1024;1024""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""16,1,1024;16,1,1;16,1,1024""",FLOAT16;FLOAT;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.728,49761,0.282,0.163,1.067,0.617,0.369,0.214,0.418,0.242,0.0,0.000
2,2,52,6,MatMul_7,MatMul,static,AI_CORE,1784812023717313.765	,8.560,0.000000,24,0,NO,"""16,1024;3072,1024""",FLOAT16;FLOAT16,ND;ND,"""16,3072""",FLOAT16,ND,N/A,6.122,264449,0.538,0.088,0.629,0.103,1.402,0.229,4.476,0.731,0.169,0.028,0.098,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.513
2,2,53,6,MatMul_8,MatMul,static,AI_CORE,1784812023717322.345	,7.680,0.000000,24,0,NO,"""16,1024;3072,1024""",FLOAT16;FLOAT16,ND;ND,"""16,3072""",FLOAT16,ND,N/A,5.67,244926,0.538,0.095,0.495,0.087,1.402,0.247,4.596,0.811,0.17,0.03,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.823
2,2,54,6,Swish_1Mul_4,AutomaticBufferFusionOp,static,AI_VECTOR_CORE,1784812023717330.045	,3.320,0.070000,48,0,NO,"""16,1,3072;16,1,3072""",FLOAT16;FLOAT16,ND;ND,"""16,1,3072""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.663,143645,0.163,0.098,0.559,0.336,0.37,0.223,0.223,0.134,0.073,0.000
